#SRC:M87,DATE(MJD):57853,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
02.18194449,AA,PV,-4315705344.0000,-4903307776.0000,0.12425387,-129.9763,0.00312296
02.18194449,AP,LM,1862314880.0000,-3652082688.0000,0.05266290,-168.5092,0.03722129
02.18194449,AP,PV,-4316331520.0000,-4901682176.0000,0.12548858,-19.9729,0.02646320
02.18194449,AP,AZ,1902382336.0000,-4891005440.0000,0.08890945,141.0570,0.04878525
02.18194449,AZ,LM,-40076492.0000,1238922240.0000,0.07934244,9.3235,0.06677823
02.18194449,AZ,PV,-6218714112.0000,-10676704.0000,0.15879528,-65.2583,0.04360949
02.18194449,LM,PV,-6178646528.0000,-1249608704.0000,0.02999389,-52.3644,0.03326280
02.18472219,AA,LM,1863903104.0000,-3653436160.0000,0.02909402,20.4152,0.00454375
02.18472219,AA,AZ,1904736384.0000,-4892350464.0000,0.12897644,69.7903,0.00579505
02.18472219,AA,PV,-4314881024.0000,-4903996416.0000,0.11671245,-129.1879,0.00302298
02.18472219,AA,AP,635617.8125,-1634063.6250,1.17002332,-130.2050,0.00340603
02.18472219,AP,PV,-4315530752.0000,-4902350336.0000,0.13530166,-3.7187,0.02782770
02.18472219,AP,AZ,1904167040.0000,-4890704896.0000,0.04727360,-122.7781,0.05123330
02.18472219,AP,LM,1863288448.0000,-3651795968.0000,0.03789056,102.0008,0.03925894
02.18472219,AZ,LM,-40891428.0000,1238915584.0000,0.09885543,-14.0395,0.06692453
02.18472219,AZ,PV,-6219674624.0000,-11649866.0000,0.08322877,-74.1308,0.04360254
02.18472219,LM,PV,-6178826752.0000,-1250573568.0000,0.06584924,-132.7758,0.03734424
02.18750006,AA,AP,635142.5625,-1633952.3750,1.17008949,-130.1345,0.00411370
02.18750006,AA,AZ,1906530688.0000,-4892047872.0000,0.11555723,71.4902,0.00553384
02.18750006,AA,PV,-4314069504.0000,-4904671744.0000,0.11406556,-130.0622,0.00294799
02.18750006,AA,LM,1864925952.0000,-3653134336.0000,0.01263720,20.1549,0.00402429
02.18750006,AP,AZ,1905985408.0000,-4890398720.0000,0.13868934,-175.8732,0.05730402
02.18750006,AP,LM,1864292480.0000,-3651500032.0000,0.09359896,133.5277,0.04083810
02.18750006,AP,PV,-4314710528.0000,-4903032832.0000,0.11685997,-0.9320,0.02858416
02.18750006,AZ,LM,-41639096.0000,1238909440.0000,0.08196425,23.4678,0.06345253
02.18750006,AZ,PV,-6220631552.0000,-12623178.0000,0.02245172,0.1135,0.04359611
02.18750006,LM,PV,-6179000320.0000,-1251518208.0000,0.03742019,-52.4744,0.03379590
02.19027776,AA,PV,-4313271808.0000,-4905333248.0000,0.11653072,-129.1014,0.00318207
02.19027776,AA,AZ,1908314624.0000,-4891746304.0000,0.13122797,71.2359,0.00583788
02.19027776,AA,AP,634769.8125,-1633865.3750,1.17005369,-130.1183,0.00339828
02.19027776,AA,LM,1865925248.0000,-3652839168.0000,0.02334015,20.0997,0.00419978
02.19027776,AP,AZ,1907683200.0000,-4890112000.0000,0.17385438,-174.7808,0.04959572
02.19027776,AP,PV,-4313889792.0000,-4903713280.0000,0.10228201,8.4039,0.02638281
02.19027776,AP,LM,1865280640.0000,-3651208192.0000,0.02748956,134.1041,0.03572631
02.19027776,AZ,LM,-42399972.0000,1238903040.0000,0.07554368,-115.4911,0.06415033
02.19027776,AZ,PV,-6221569536.0000,-13580413.0000,0.14316881,-109.7649,0.04448757
02.19027776,LM,PV,-6179173888.0000,-1252481792.0000,0.07322885,-77.1467,0.03270968
02.19305563,AA,LM,1866893568.0000,-3652552448.0000,0.00977408,38.7216,0.00439706
02.19305563,AA,PV,-4312445952.0000,-4906016256.0000,0.12388641,-128.4118,0.00326576
02.19305563,AA,AP,634335.7500,-1633764.0000,1.16996478,-130.0907,0.00332033
02.19305563,AA,AZ,1910090368.0000,-4891446272.0000,0.13821817,71.6014,0.00587323
02.19305563,AP,PV,-4313069568.0000,-4904391168.0000,0.11211642,-16.4642,0.02617092
02.19305563,AP,AZ,1909444224.0000,-4889814528.0000,0.19819904,-158.7560,0.04714882
02.19305563,AP,LM,1866267776.0000,-3650916096.0000,0.02003925,-117.3190,0.03317068
02.19305563,AZ,LM,-43183784.0000,1238896256.0000,0.08419163,-18.1587,0.06406430
02.19305563,AZ,PV,-6222528000.0000,-14562136.0000,0.13436578,-46.2215,0.04448040
02.19305563,LM,PV,-6179346432.0000,-1253458048.0000,0.06203845,-125.4327,0.03262383
02.19583333,AA,AP,633916.0000,-1633666.2500,1.17011451,-130.0634,0.00357376
02.19583333,AA,PV,-4311602176.0000,-4906712064.0000,0.10850624,-130.0202,0.00272599
02.19583333,AA,AZ,1911852800.0000,-4891147776.0000,0.11252835,71.0932,0.00500195
02.19583333,AA,LM,1867887744.0000,-3652257792.0000,0.00331489,-64.1046,0.00347601
02.19583333,AP,AZ,1911212160.0000,-4889515008.0000,0.11048855,-159.5027,0.05956356
02.19583333,AP,LM,1867265920.0000,-3650620416.0000,0.01310916,-41.2523,0.04129044
02.19583333,AP,PV,-4312244224.0000,-4905071616.0000,0.12753964,-16.2916,0.03099738
02.19583333,AZ,PV,-6223497728.0000,-15558616.0000,0.14592092,-72.7771,0.04447370
02.19583333,AZ,LM,-43967976.0000,1238889472.0000,0.02339460,114.2337,0.05796390
02.19583333,LM,PV,-6179510272.0000,-1254405248.0000,0.03455931,106.7698,0.03294794
02.19861120,AA,AP,633479.5000,-1633564.7500,1.17003830,-130.0157,0.00363044
02.19861120,AA,AZ,1913593344.0000,-4890852352.0000,0.13791933,73.2417,0.00661519
02.19861120,AA,PV,-4310784512.0000,-4907384320.0000,0.13767444,-128.2897,0.00344689
02.19861120,AA,LM,1868867328.0000,-3651966976.0000,0.02286894,11.6720,0.00462742
02.19861120,AP,LM,1868212736.0000,-3650339584.0000,0.05768428,102.1149,0.03579296
02.19861120,AP,PV,-4311453696.0000,-4905721344.0000,0.11154631,-1.6724,0.02545700
02.19861120,AP,AZ,1913004416.0000,-4889211392.0000,0.23002748,-153.6246,0.04589847
02.19861120,AZ,LM,-44737292.0000,1238882560.0000,0.11477985,20.0789,0.06524946
02.19861120,AZ,PV,-6224425472.0000,-16516144.0000,0.11938936,-104.0767,0.04644337
02.19861120,LM,PV,-6179681280.0000,-1255409664.0000,0.03256034,-35.3037,0.03484078
02.20138890,AA,AP,633066.7500,-1633468.8750,1.17001131,-129.9564,0.00360425
02.20138890,AA,AZ,1915398912.0000,-4890545664.0000,0.13528532,70.2555,0.00583323
02.20138890,AA,PV,-4309985792.0000,-4908039168.0000,0.12678630,-129.4621,0.00311255
02.20138890,AA,LM,1869856256.0000,-3651672832.0000,0.00944289,41.1497,0.00428550
02.20138890,AP,PV,-4310615552.0000,-4906407936.0000,0.13733157,0.5889,0.02806027
02.20138890,AP,LM,1869235712.0000,-3650035712.0000,0.05683266,-118.7358,0.03945543
02.20138890,AP,AZ,1914727040.0000,-4888919040.0000,0.11863304,-176.0125,0.04930763
02.20138890,AZ,LM,-45504328.0000,1238875648.0000,0.06360068,-30.8043,0.06523478
02.20138890,AZ,PV,-6225343488.0000,-17466556.0000,0.05661920,-23.8159,0.04541544
02.20138890,LM,PV,-6179837952.0000,-1256351616.0000,0.05163384,-12.1389,0.03555557
02.20416659,AA,PV,-4309190656.0000,-4908688896.0000,0.13957548,-132.2597,0.00363251
02.20416659,AA,AZ,1917140096.0000,-4890249216.0000,0.14425311,73.3195,0.00651873
02.20416659,AA,AP,632630.0625,-1633367.5000,1.16999552,-129.9448,0.00331893
02.20416659,AA,LM,1870839040.0000,-3651380224.0000,0.00980377,28.2736,0.00480227
02.20416659,AP,AZ,1916462080.0000,-4888623616.0000,0.15747553,167.8887,0.04519618
02.20416659,AP,PV,-4309806080.0000,-4907069440.0000,0.13912448,-0.3071,0.02354762
02.20416659,AP,LM,1870238848.0000,-3649737216.0000,0.04315338,119.7396,0.03318659
02.20416659,AZ,LM,-46309880.0000,1238868224.0000,0.05167020,-59.2371,0.06540923
02.20416659,AZ,PV,-6226269184.0000,-18428894.0000,0.07270558,-90.1913,0.04540851
02.20416659,LM,PV,-6179994624.0000,-1257314176.0000,0.06349029,16.8283,0.03574923
02.20694447,AA,PV,-4308330496.0000,-4909389824.0000,0.12074830,-129.9128,0.00318077
02.20694447,AA,LM,1871770752.0000,-3651102208.0000,0.01020892,55.8065,0.00440526
02.20694447,AA,AP,632205.6250,-1633269.2500,1.17008366,-129.8588,0.00340591
02.20694447,AA,AZ,1918907392.0000,-4889948160.0000,0.12426713,68.9304,0.00558574
02.20694447,AP,LM,1871180032.0000,-3649456640.0000,0.02277575,109.4614,0.03756606
02.20694447,AP,AZ,1918272256.0000,-4888315392.0000,0.15386494,-158.6039,0.04971561
02.20694447,AP,PV,-4308963840.0000,-4907755520.0000,0.12244119,-8.9053,0.02595837
02.20694447,AZ,PV,-6227232768.0000,-19433740.0000,0.07890250,-40.3136,0.04540119
02.20694447,AZ,LM,-47081488.0000,1238860928.0000,0.04698817,168.1835,0.06159384
