#SRC:M87,DATE(MJD):57848,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.81805560,AA,AP,831641.3125,-1719925.1250,1.11982470,58.8825,0.00550695
00.81805560,AA,LM,1108600192.0000,-3830642176.0000,0.01477464,-89.4077,0.00551458
00.81805560,AP,PV,-4412454400.0000,-4520177664.0000,0.14976076,-64.2731,0.03416542
00.81805560,AP,LM,1107755520.0000,-3828923648.0000,0.02609112,-146.7437,0.03678538
00.81805560,LM,PV,-5520217088.0000,-691248896.0000,0.07833015,96.5359,0.03271220
00.82083330,AA,AP,831457.5625,-1719796.5000,1.11990857,58.9153,0.00539450
00.82083330,AA,PV,-4412242432.0000,-4522580480.0000,0.13171517,7.1691,0.00433127
00.82083330,AA,LM,1110090624.0000,-3830468608.0000,0.01651417,-118.9757,0.00477450
00.82083330,AP,LM,1109261952.0000,-3828748544.0000,0.01349054,131.3645,0.04341555
00.82083330,AP,PV,-4413072896.0000,-4520859136.0000,0.13426374,-34.3499,0.03775725
00.82083330,LM,PV,-5522334208.0000,-692112832.0000,0.02509347,131.6666,0.03562576
00.82361108,AA,AP,831264.8125,-1719661.8750,1.11974023,59.0360,0.00676385
00.82361108,AA,PV,-4412864512.0000,-4523268096.0000,0.11803553,6.7573,0.00444028
00.82361108,AA,LM,1111578112.0000,-3830295040.0000,0.01870874,-109.0374,0.00477495
00.82361108,AP,LM,1110731136.0000,-3828577280.0000,0.02024064,11.1383,0.04437453
00.82361108,AP,PV,-4413703680.0000,-4521556992.0000,0.12806668,-69.6402,0.03947851
00.82361108,LM,PV,-5524503552.0000,-692999680.0000,0.04196694,-122.1800,0.03402232
00.82638887,AA,AP,831072.2500,-1719527.7500,1.11980120,59.0217,0.00570762
00.82638887,AA,LM,1113103872.0000,-3830116864.0000,0.02164673,-114.5696,0.00562915
00.82638887,AA,PV,-4413484544.0000,-4523956224.0000,0.12729986,2.9585,0.00489728
00.82638887,AP,LM,1112212864.0000,-3828404224.0000,0.04858871,-136.6641,0.03667978
00.82638887,AP,PV,-4414325248.0000,-4522247680.0000,0.14088098,-50.5029,0.03268546
00.82638887,LM,PV,-5526574080.0000,-693847552.0000,0.09758372,145.0446,0.03325863
00.82916665,AA,PV,-4414094848.0000,-4524636672.0000,0.10977348,7.8221,0.00460328
00.82916665,AA,AP,830887.2500,-1719399.2500,1.11973318,59.0752,0.00570757
00.82916665,AA,LM,1114568448.0000,-3829945344.0000,0.02084572,-116.8959,0.00473341
00.82916665,AP,LM,1113659648.0000,-3828235008.0000,0.03735631,65.4759,0.04578244
00.82916665,AP,PV,-4414932992.0000,-4522925568.0000,0.11991803,-47.7563,0.03904801
00.82916665,LM,PV,-5528703488.0000,-694721152.0000,0.01936013,-68.7928,0.03319961
00.83194444,AA,PV,-4414726144.0000,-4525342720.0000,0.12101038,8.1244,0.00460429
00.83194444,AA,LM,1116044160.0000,-3829772288.0000,0.00330899,-123.4530,0.00504183
00.83194444,AA,AP,830706.1250,-1719273.7500,1.11978313,59.1024,0.00521519
00.83194444,AP,PV,-4415567360.0000,-4523635200.0000,0.12392022,-37.3848,0.03648070
00.83194444,AP,LM,1115225856.0000,-3828051456.0000,0.05521987,146.2431,0.03992821
00.83194444,LM,PV,-5530800640.0000,-695582976.0000,0.10892874,-90.6796,0.03461593
00.83472222,AA,LM,1117596416.0000,-3829589760.0000,0.02471464,-123.5907,0.00529125
00.83472222,AA,PV,-4415327744.0000,-4526018560.0000,0.12713743,4.8439,0.00471404
00.83472222,AA,AP,830519.0625,-1719144.3750,1.11986832,59.1639,0.00539826
00.83472222,AP,PV,-4416180736.0000,-4524324864.0000,0.13256395,-51.7857,0.03542354
00.83472222,AP,LM,1116703744.0000,-3827877888.0000,0.04440541,178.0475,0.03873029
00.83472222,LM,PV,-5532849664.0000,-696426560.0000,0.11498065,-140.4543,0.03455113
00.83750001,AA,PV,-4415952384.0000,-4526723072.0000,0.13795843,5.7628,0.00513970
00.83750001,AA,AP,830336.8125,-1719018.7500,1.11987715,59.1871,0.00572796
00.83750001,AA,LM,1118992768.0000,-3829425408.0000,0.02344478,-109.9488,0.00535250
00.83750001,AP,PV,-4416770048.0000,-4524989952.0000,0.13898230,-55.9796,0.03529534
00.83750001,AP,LM,1118190848.0000,-3827703040.0000,0.06936130,-167.3571,0.03850446
00.83750001,LM,PV,-5534921216.0000,-697280896.0000,0.05080423,174.4484,0.03374988
00.84027779,AA,LM,1120473600.0000,-3829251072.0000,0.02351194,-129.0954,0.00327219
00.84027779,AA,PV,-4416565248.0000,-4527416832.0000,0.07859526,5.7515,0.00274907
00.84027779,AA,AP,830140.7500,-1718883.8750,1.11979377,59.2273,0.00507854
00.84027779,AP,PV,-4417395200.0000,-4525698048.0000,0.05387953,-49.8610,0.05836450
00.84027779,AP,LM,1119677312.0000,-3827528192.0000,0.07300300,-116.9041,0.06079092
00.84027779,LM,PV,-5537072640.0000,-698169792.0000,0.02113926,-155.3734,0.03225549
00.84305558,AA,PV,-4417150976.0000,-4528082944.0000,0.12198617,6.7056,0.00467833
00.84305558,AA,LM,1122000640.0000,-3829070592.0000,0.02434844,-110.0228,0.00497249
00.84305558,AA,AP,829951.3750,-1718754.0000,1.11992707,59.2398,0.00518064
00.84305558,AP,LM,1121179520.0000,-3827350784.0000,0.06595445,37.3911,0.04050943
00.84305558,AP,PV,-4417994752.0000,-4526379520.0000,0.12051765,-48.4071,0.03570927
00.84305558,LM,PV,-5539217408.0000,-699057472.0000,0.10516108,-155.5669,0.03360967
00.84583336,AA,LM,1123478400.0000,-3828895744.0000,0.02775501,-116.7343,0.00564356
00.84583336,AA,AP,829763.1250,-1718625.2500,1.11972420,59.3064,0.00522934
00.84583336,AA,PV,-4417778688.0000,-4528799232.0000,0.14325894,5.0877,0.00487928
00.84583336,AP,PV,-4418598400.0000,-4527068672.0000,0.15025730,-83.5671,0.03331098
00.84583336,AP,LM,1122665984.0000,-3827175168.0000,0.04016492,-98.9816,0.03451998
00.84583336,LM,PV,-5541260800.0000,-699904768.0000,0.01979515,-175.3294,0.03356488
00.84861115,AA,PV,-4418401280.0000,-4529512448.0000,0.12990225,5.0854,0.00492411
00.84861115,AA,AP,829571.0000,-1718494.1250,1.11976497,59.2838,0.00542450
00.84861115,AA,LM,1124980992.0000,-3828717824.0000,0.01483923,-127.9715,0.00497658
00.84861115,AP,LM,1124120448.0000,-3827002880.0000,0.02581913,63.3887,0.04031274
00.84861115,AP,PV,-4419213824.0000,-4527774208.0000,0.14105342,-49.9809,0.03567590
00.84861115,LM,PV,-5543362560.0000,-700777728.0000,0.00600886,126.7662,0.03280494
00.85138893,AA,PV,-4418980864.0000,-4530179072.0000,0.10005492,6.7755,0.00365647
00.85138893,AA,LM,1126429568.0000,-3828545792.0000,0.02345977,-126.2121,0.00387172
00.85138893,AA,AP,829380.6250,-1718364.5000,1.11960553,59.3894,0.00492512
00.85138893,AP,LM,1125638144.0000,-3826822912.0000,0.03266103,-128.8301,0.04800558
00.85138893,AP,PV,-4419815424.0000,-4528466944.0000,0.10910167,-41.4865,0.04344783
00.85138893,LM,PV,-5545430016.0000,-701638080.0000,0.05359005,-142.4944,0.03211030
00.85416663,AA,LM,1127912192.0000,-3828369408.0000,0.05348159,-111.3705,0.00554629
00.85416663,AA,PV,-4419592704.0000,-4530886144.0000,0.13162965,3.5435,0.00491951
00.85416663,AA,AP,829189.5000,-1718234.7500,1.11976764,59.3919,0.00492368
00.85416663,AP,LM,1127090688.0000,-3826650368.0000,0.02010296,143.5283,0.03407125
00.85416663,AP,PV,-4420403712.0000,-4529146880.0000,0.13985213,-51.1472,0.03090951
00.85416663,LM,PV,-5547490304.0000,-702496896.0000,0.08358209,-126.5197,0.03339772
00.85694441,AA,AP,828996.8750,-1718104.3750,1.11949067,59.4217,0.00530212
00.85694441,AA,PV,-4420186624.0000,-4531575296.0000,0.14825973,5.3093,0.00493242
00.85694441,AA,LM,1129388288.0000,-3828193792.0000,0.03848400,-119.2078,0.00518705
00.85694441,AP,LM,1128586880.0000,-3826472192.0000,0.09490691,159.6197,0.03847610
00.85694441,AP,PV,-4420999680.0000,-4529838592.0000,0.14177593,-35.6003,0.03493895
00.85694441,LM,PV,-5549569024.0000,-703365120.0000,0.04158071,-63.0105,0.03337315
00.85972220,AA,AP,828775.6875,-1717954.8750,1.11975323,59.4902,0.00649998
